"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"20063","5","10","71","0","2021","2","",132,783,824,820,7178656,2414565,31147,683,"",0.87,0.74,0.76,0.74,0.75,0.39,0.89,1.00,"",2,1.5,2,0.3,19,2.4,-7,-0.8,-483217,-6.3,-412480,-14.6,-2039,-6.1,-50,-6.8
"20065","0","10","70","0","2021","2","",109,835,864,887,8111908,4291923,38323,724,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.9,22,2.7,56,6.9,58,7.0,691080,9.3,472444,12.4,11622,43.5,25,3.6
"20065","1","10","71","0","2021","2","",7,22,24,21,297196,0,0,1024,"",11.36,1.30,1.38,1.18,1.26,0.00,0.00,0.98,"",0,0.0,-3,-12.0,-2,-7.7,-3,-12.5,1469,0.5,0,0.0,0,0.0,114,12.5
"20065","2","10","71","0","2021","2","",4,11,11,11,115311,0,0,806,"",5.68,0.40,0.40,0.39,0.43,0.00,0.00,1.08,"",0,0.0,-1,-8.3,-1,-8.3,-1,-8.3,-36401,-24.0,0,0.0,0,0.0,-167,-17.2
"20065","3","10","71","0","2021","2","",9,302,308,319,2673998,2564299,2565,664,"",5.24,3.71,3.66,3.78,3.65,36.75,11.37,0.98,"",0,0.0,7,2.4,33,12.0,18,6.0,230973,9.5,215524,9.2,-2381,-48.1,17,2.6
"20065","5","10","71","0","2021","2","",89,500,521,536,5025403,1727624,35758,745,"",0.84,0.70,0.71,0.71,0.73,0.41,0.94,1.03,"",1,1.1,19,4.0,26,5.3,44,8.9,495039,10.9,256920,17.5,14003,64.4,33,4.6
"20067","0","10","70","0","2021","2","",232,2519,2544,2530,28058187,8319862,87299,853,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-4.5,-26,-1.0,-71,-2.7,-159,-5.9,816203,3.0,94266,1.1,17869,25.7,52,6.5
"20067","1","10","71","0","2021","2","",4,14,17,14,211531,0,0,1085,"",3.05,0.27,0.33,0.28,0.26,0.00,0.00,0.88,"",0,0.0,-2,-12.5,-2,-10.5,-5,-26.3,-31448,-12.9,0,0.0,0,0.0,47,4.5
"20067","2","10","71","0","2021","2","",5,15,15,14,157412,0,0,826,"",3.34,0.18,0.18,0.18,0.17,0.00,0.00,0.94,"",-1,-16.7,-3,-16.7,-2,-11.8,-3,-17.6,-47233,-23.1,0,0.0,0,0.0,-82,-9.0
"20067","3","10","71","0","2021","2","",13,550,551,554,5161352,1985845,2042,720,"",3.56,2.24,2.22,2.30,2.04,14.68,3.97,0.90,"",0,0.0,31,6.0,21,4.0,1,0.2,279070,5.7,135121,7.3,-470,-18.7,17,2.4
"20067","5","10","71","0","2021","2","",210,1940,1961,1948,22527892,6334017,85257,889,"",0.93,0.91,0.91,0.90,0.95,0.78,0.98,1.05,"",-10,-4.5,-52,-2.6,-88,-4.3,-152,-7.2,615814,2.8,-40855,-0.6,18339,27.4,66,8.0
"20069","0","10","70","0","2021","2","",305,2970,3011,3103,32818329,15208006,101643,834,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,2.0,-23,-0.8,-17,-0.6,8,0.3,-733440,-2.2,465525,3.2,17635,21.0,-15,-1.8
"20069","1","10","71","0","2021","2","",8,21,21,20,266698,0,0,993,"",4.64,0.35,0.35,0.32,0.28,0.00,0.00,0.82,"",0,0.0,0,0.0,-4,-16.0,-2,-9.1,-22291,-7.7,0,0.0,0,0.0,12,1.2
"20069","2","10","71","0","2021","2","",5,13,12,12,162403,0,0,1013,"",2.54,0.13,0.12,0.12,0.15,0.00,0.00,1.18,"",0,0.0,-3,-18.8,-4,-25.0,-4,-25.0,-49515,-23.4,0,0.0,0,0.0,-6,-0.6
"20069","3","10","71","0","2021","2","",20,909,947,969,8254156,8119723,8205,674,"",4.16,3.14,3.23,3.28,2.79,32.84,13.71,0.87,"",0,0.0,-26,-2.8,23,2.5,15,1.6,524751,6.8,548019,7.2,617,8.1,40,6.3
"20069","5","10","71","0","2021","2","",272,2027,2031,2102,24135072,7088283,93438,904,"",0.92,0.80,0.79,0.79,0.87,0.48,0.93,1.09,"",6,2.3,6,0.3,-32,-1.6,-1,0.0,-1186385,-4.7,-82494,-1.2,17018,22.3,-40,-4.2
"20071","0","10","70","0","2021","2","",66,641,648,653,5949566,3741440,21420,707,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-1.5,3,0.5,-2,-0.3,-17,-2.5,167659,2.9,258799,7.4,8015,59.8,26,3.8
"20071","1","10","71","0","2021","2","",4,9,6,8,75995,0,0,762,"",10.72,0.69,0.46,0.61,0.44,0.00,0.00,0.75,"",1,33.3,1,12.5,-1,-14.3,-1,-11.1,-19803,-20.7,0,0.0,0,0.0,-159,-17.3
"20071","2","10","71","0","2021","2","",3,13,13,13,157714,0,0,933,"",7.04,0.62,0.62,0.63,0.80,0.00,0.00,1.29,"",0,0.0,2,18.2,2,18.2,1,8.3,15291,10.7,0,0.0,0,0.0,-34,-3.5
"20071","3","10","71","0","2021","2","",9,286,293,302,2556558,2556558,2557,670,"",8.65,4.57,4.64,4.86,4.76,42.03,20.27,1.01,"",0,0.0,-6,-2.1,-11,-3.6,-9,-2.9,90557,3.7,90557,3.7,91,3.7,43,6.9
"20071","5","10","71","0","2021","2","",50,333,336,330,3159299,1184882,18863,730,"",0.78,0.61,0.61,0.59,0.63,0.32,0.89,1.04,"",-2,-3.8,6,1.8,8,2.4,-8,-2.4,81614,2.7,168242,16.5,7924,72.4,15,2.1
"20073","0","10","70","0","2021","2","",204,1556,1476,1496,12644073,6784090,49107,644,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.5,91,6.2,-80,-5.1,3,0.2,-334859,-2.6,140260,2.1,13654,38.5,-20,-3.0
"20073","1","10","71","0","2021","2","",12,33,32,37,350507,0,0,793,"",10.40,1.04,1.08,1.23,0.95,0.00,0.00,0.85,"",0,0.0,-9,-21.4,-5,-13.5,4,12.1,-18671,-5.1,0,0.0,0,0.0,32,4.2
"20073","2","10","71","0","2021","2","",5,21,20,20,216739,0,0,820,"",3.80,0.41,0.42,0.42,0.52,0.00,0.00,1.24,"",0,0.0,2,10.5,1,5.3,1,5.3,10044,4.9,0,0.0,0,0.0,-17,-2.0
"20073","3","10","71","0","2021","2","",25,551,447,465,3742078,3681395,3688,590,"",7.78,3.63,3.11,3.27,3.28,33.38,12.75,0.98,"",1,4.2,113,25.8,-68,-13.2,27,6.2,221401,6.3,217597,6.3,6,0.2,6,1.0
"20073","5","10","71","0","2021","2","",162,951,977,974,8334749,3102695,45419,663,"",0.82,0.72,0.78,0.76,0.78,0.47,0.93,1.03,"",-2,-1.2,-15,-1.6,-8,-0.8,-29,-2.9,-547633,-6.2,-77337,-2.4,13648,43.0,-31,-4.5
"20075","0","10","70","0","2021","2","",100,1564,1566,1613,16605016,7038834,91017,808,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,3.1,69,4.6,42,2.8,77,5.0,1447458,9.5,67893,1.0,28239,45.0,40,5.2
"20075","1","10","71","0","2021","2","",5,9,9,12,125901,0,0,968,"",8.84,0.28,0.29,0.37,0.26,0.00,0.00,0.83,"",0,0.0,0,0.0,-1,-10.0,-1,-7.7,-221,-0.2,0,0.0,0,0.0,58,6.4
"20075","2","10","71","0","2021","2","",4,16,17,17,180741,0,0,834,"",6.19,0.31,0.34,0.33,0.33,0.00,0.00,1.01,"",0,0.0,-1,-5.9,0,0.0,0,0.0,-8142,-4.3,0,0.0,0,0.0,-21,-2.5
"20075","3","10","71","0","2021","2","",11,229,217,232,1904509,1904509,1905,648,"",6.98,1.50,1.42,1.51,1.27,16.64,3.55,0.86,"",0,0.0,-12,-5.0,-6,-2.7,2,0.9,121350,6.8,121350,6.8,121,6.8,55,9.3
"20075","5","10","71","0","2021","2","",80,1310,1323,1352,14393865,5134325,89112,834,"",0.82,0.99,0.99,0.98,1.02,0.75,0.99,1.04,"",3,3.9,82,6.7,49,3.8,76,6.0,1334471,10.2,-53457,-1.0,28118,46.1,36,4.5
"20077","0","10","70","0","2021","2","",209,2310,2316,2338,24963988,11905873,109676,827,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,2.5,85,3.8,67,3.0,65,2.9,1585365,6.8,1239718,11.6,44450,68.1,27,3.4
"20077","1","10","71","0","2021","2","",9,28,30,28,338440,0,0,908,"",7.62,0.60,0.64,0.60,0.47,0.00,0.00,0.76,"",0,0.0,-1,-3.4,0,0.0,-4,-12.5,-46104,-12.0,0,0.0,0,0.0,-67,-6.9
"20077","2","10","71","0","2021","2","",5,16,16,16,173193,0,0,833,"",3.70,0.21,0.21,0.22,0.21,0.00,0.00,0.98,"",0,0.0,0,0.0,0,0.0,0,0.0,734,0.4,0,0.0,0,0.0,4,0.5
"20077","3","10","71","0","2021","2","",18,675,707,723,6507190,6123954,10780,713,"",5.47,2.99,3.13,3.25,2.89,31.64,16.69,0.92,"",0,0.0,-18,-2.6,23,3.4,23,3.3,375131,6.1,829492,15.7,3294,44.0,32,4.7
"20077","5","10","71","0","2021","2","",177,1591,1563,1571,17945165,5781919,98896,876,"",0.87,0.81,0.79,0.79,0.85,0.50,0.91,1.06,"",5,2.9,104,7.0,44,2.9,46,3.0,1255604,7.5,410226,7.6,41156,71.3,26,3.1
"20079","0","10","70","0","2021","2","",765,13678,13860,13513,147109084,51191236,717972,827,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",21,2.8,1085,8.6,790,6.0,604,4.7,13406409,10.0,4262452,9.1,236552,49.1,27,3.4
"20079","1","10","71","0","2021","2","",10,62,57,57,926843,0,0,1215,"",2.31,0.22,0.20,0.21,0.22,0.00,0.00,1.02,"",0,0.0,-6,-8.8,-5,-8.1,-6,-9.5,-29572,-3.1,0,0.0,0,0.0,71,6.2
"20079","2","10","71","0","2021","2","",7,67,65,65,690633,0,0,809,"",1.42,0.15,0.15,0.15,0.14,0.00,0.00,0.95,"",1,16.7,2,3.1,0,0.0,1,1.6,2036,0.3,0,0.0,0,0.0,-10,-1.2
"20079","3","10","71","0","2021","2","",42,1933,1998,1548,18406755,18213625,18452,775,"",3.48,1.45,1.48,1.21,1.39,21.89,4.36,1.00,"",0,0.0,11,0.6,123,6.6,88,6.0,672988,3.8,681834,3.9,469,2.6,-3,-0.4
"20079","5","10","71","0","2021","2","",706,11616,11740,11843,127084853,32977611,699520,833,"",0.95,1.00,1.00,1.03,1.02,0.66,0.98,1.01,"",20,2.9,1078,10.2,672,6.1,521,4.6,12760957,11.2,3580618,12.2,236083,50.9,32,4.0
"20081","0","10","70","0","2021","2","",154,1626,1644,1717,17847491,8366893,72050,826,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.3,-20,-1.2,9,0.6,55,3.3,212468,1.2,47879,0.6,14406,25.0,3,0.4
"20081","1","10","71","0","2021","2","",6,13,13,16,222077,0,0,1220,"",6.89,0.39,0.39,0.47,0.43,0.00,0.00,1.02,"",0,0.0,-2,-13.3,-5,-27.8,2,14.3,342,0.2,0,0.0,0,0.0,131,12.0
"20081","2","10","71","0","2021","2","",5,11,11,11,141749,0,0,991,"",5.03,0.21,0.21,0.20,0.24,0.00,0.00,1.17,"",0,0.0,-1,-8.3,-1,-8.3,-1,-8.3,-4752,-3.2,0,0.0,0,0.0,52,5.5
"20081","3","10","71","0","2021","2","",15,508,507,542,4978836,4764885,10510,738,"",6.18,3.20,3.17,3.32,3.09,35.03,24.77,0.96,"",0,0.0,7,1.4,16,3.3,25,4.8,216547,4.5,116717,2.5,5255,100.0,10,1.4
"20081","5","10","71","0","2021","2","",128,1094,1113,1148,12504829,3602008,61540,860,"",0.85,0.79,0.80,0.78,0.83,0.44,0.86,1.04,"",2,1.6,-24,-2.1,-1,-0.1,29,2.6,331,0.0,-68838,-1.9,9151,17.5,-1,-0.1
"20083","0","10","70","0","2021","2","",71,603,620,644,5647659,3544454,21083,698,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-2.7,25,4.3,59,10.5,37,6.1,514448,10.0,319432,9.9,4978,30.9,20,2.9
"20083","1","10","71","0","2021","2","",5,18,20,18,195554,0,0,806,"",12.45,1.47,1.60,1.39,1.19,0.00,0.00,0.80,"",0,0.0,2,12.5,2,11.1,0,0.0,5186,2.7,0,0.0,0,0.0,-39,-4.6
"20083","2","10","71","0","2021","2","",5,10,10,10,101579,0,0,781,"",10.90,0.51,0.50,0.49,0.55,0.00,0.00,1.09,"",0,0.0,1,11.1,1,11.1,1,11.1,-819,-0.8,0,0.0,0,0.0,-94,-10.7
"20083","3","10","71","0","2021","2","",13,250,260,284,2325929,2292087,2300,676,"",11.62,4.25,4.31,4.64,4.56,39.78,18.52,1.04,"",0,0.0,6,2.5,12,4.8,30,11.8,352584,17.9,354589,18.3,362,18.7,66,10.8
"20083","5","10","71","0","2021","2","",48,325,330,332,3024597,1252367,18783,707,"",0.70,0.63,0.63,0.60,0.63,0.36,0.90,1.02,"",-2,-4.0,16,5.2,44,15.4,6,1.8,157497,5.5,-35157,-2.7,4616,32.6,-11,-1.5
"20085","0","10","70","0","2021","2","",309,4068,4123,4173,39984759,18421816,202569,746,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,2.7,344,9.2,351,9.3,340,8.9,4706649,13.3,3010856,19.5,99199,96.0,27,3.8
"20085","1","10","71","0","2021","2","",13,46,46,48,567664,0,0,936,"",7.44,0.56,0.55,0.57,0.49,0.00,0.00,0.87,"",0,0.0,-3,-6.1,0,0.0,3,6.7,10857,1.9,0,0.0,0,0.0,18,2.0
"20085","2","10","71","0","2021","2","",7,30,31,31,359972,0,0,903,"",3.51,0.23,0.23,0.24,0.27,0.00,0.00,1.18,"",0,0.0,0,0.0,1,3.3,2,6.9,9608,2.7,0,0.0,0,0.0,-5,-0.6
"20085","3","10","71","0","2021","2","",24,1797,1805,1850,19130510,11604632,87133,810,"",4.93,4.53,4.49,4.66,5.30,38.75,73.04,1.16,"",-1,-4.0,158,9.6,213,13.4,238,14.8,3718287,24.1,2999972,34.9,73673,547.3,76,10.4
"20085","5","10","71","0","2021","2","",265,2195,2241,2244,19926613,6817184,115436,688,"",0.88,0.64,0.64,0.63,0.59,0.38,0.57,0.93,"",9,3.5,189,9.4,137,6.5,97,4.5,967897,5.1,10884,0.2,25526,28.4,-11,-1.6
"20087","0","10","70","0","2021","2","",395,3679,3740,3885,39248595,18800969,324659,801,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",29,7.9,259,7.6,209,5.9,320,9.0,3471698,9.7,2234046,13.5,96006,42.0,16,2.0
"20087","1","10","71","0","2021","2","",13,65,73,67,829846,0,0,934,"",5.82,0.87,0.97,0.86,0.73,0.00,0.00,0.81,"",0,0.0,-7,-9.7,2,2.8,-3,-4.3,-2216,-0.3,0,0.0,0,0.0,33,3.7
"20087","2","10","71","0","2021","2","",10,39,40,40,434369,0,0,842,"",3.92,0.32,0.33,0.33,0.34,0.00,0.00,1.02,"",1,11.1,5,14.7,0,0.0,-5,-11.1,11152,2.6,0,0.0,0,0.0,21,2.6
"20087","3","10","71","0","2021","2","",34,986,1018,1068,9349576,9192256,14120,702,"",5.46,2.75,2.79,2.89,2.64,30.08,7.38,0.94,"",-2,-5.6,19,2.0,75,8.0,134,14.3,597652,6.8,593720,6.9,4208,42.5,-8,-1.1
"20087","5","10","71","0","2021","2","",338,2589,2609,2710,28634804,9608713,310539,836,"",0.88,0.83,0.82,0.82,0.86,0.52,0.96,1.05,"",30,9.7,242,10.3,132,5.3,194,7.7,2865110,11.1,1640326,20.6,91798,42.0,26,3.2
"20089","0","10","70","0","2021","2","",107,704,714,710,5153591,3530613,17043,559,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,4.9,33,4.9,4,0.6,-8,-1.1,255834,5.2,200019,6.0,5652,49.6,21,3.9
"20089","1","10","71","0","2021","2","",11,28,26,26,285761,0,0,824,"",18.18,1.96,1.81,1.83,1.91,0.00,0.00,1.02,"",0,0.0,-1,-3.4,-5,-16.1,-4,-13.3,11515,4.2,0,0.0,0,0.0,121,17.2
"20089","2","10","71","0","2021","2","",4,21,29,32,228515,0,0,643,"",5.79,0.91,1.26,1.43,1.34,0.00,0.00,1.12,"",0,0.0,1,5.0,3,11.5,3,10.3,4740,2.1,0,0.0,0,0.0,-46,-6.7
"20089","3","10","71","0","2021","2","",17,324,319,323,2377110,2347022,2372,568,"",10.08,4.72,4.59,4.79,5.11,40.89,23.63,1.09,"",0,0.0,-5,-1.5,-8,-2.4,-5,-1.5,181366,8.3,183336,8.5,118,5.2,53,10.3
"20089","5","10","71","0","2021","2","",75,331,340,329,2262205,1183591,14671,522,"",0.72,0.55,0.56,0.54,0.52,0.34,0.87,0.94,"",5,7.1,38,13.0,14,4.3,-2,-0.6,58213,2.6,16683,1.4,5534,60.6,-13,-2.4
"20091","0","10","70","0","2021","2","",25206,343762,347058,347268,5610572774,1415885761,21017979,1247,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1926,8.3,34600,11.2,24416,7.6,14294,4.3,564495259,11.2,190776641,15.6,6566448,45.4,40,3.3
"20091","1","10","71","0","2021","2","",43,2612,2610,2633,66742951,0,0,1961,"",0.30,0.37,0.37,0.38,0.41,0.00,0.00,1.09,"",1,2.4,-10,-0.4,-14,-0.5,-11,-0.4,2397524,3.7,0,0.0,0,0.0,79,4.2
"20091","2","10","71","0","2021","2","",27,1225,1222,1233,15960983,0,0,1001,"",0.17,0.11,0.11,0.11,0.09,0.00,0.00,0.78,"",0,0.0,238,24.1,236,23.9,285,30.1,3903869,32.4,0,0.0,0,0.0,48,5.0
"20091","3","10","71","0","2021","2","",53,27421,27953,26868,337681113,333428509,346539,948,"",0.13,0.82,0.83,0.81,0.67,14.49,2.80,0.81,"",-1,-1.9,670,2.5,2056,7.9,1736,6.9,17207019,5.4,17684074,5.6,16945,5.1,-3,-0.3
"20091","5","10","71","0","2021","2","",25083,312504,315273,316534,5190187727,1082457252,20671440,1268,"",1.02,1.07,1.07,1.07,1.09,0.78,0.99,1.02,"",1926,8.3,33702,12.1,22138,7.6,12284,4.0,540986847,11.6,173092567,19.0,6549503,46.4,43,3.5
"20093","0","10","70","0","2021","2","",135,1472,1496,1537,16361143,10131491,57183,838,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,4.7,96,7.0,93,6.6,85,5.9,1373875,9.2,834370,9.0,15135,36.0,21,2.6
"20093","1","10","71","0","2021","2","",4,9,12,12,147556,0,0,1032,"",5.24,0.30,0.40,0.39,0.31,0.00,0.00,0.85,"",-1,-20.0,-1,-10.0,-1,-7.7,3,33.3,-8518,-5.5,0,0.0,0,0.0,-94,-8.3
"20093","2","10","71","0","2021","2","",5,13,12,12,156747,0,0,978,"",5.74,0.27,0.25,0.25,0.29,0.00,0.00,1.14,"",0,0.0,-1,-7.1,-2,-14.3,-2,-14.3,-9566,-5.8,0,0.0,0,0.0,64,7.0
"20093","3","10","71","0","2021","2","",14,626,638,663,7191233,7178581,8267,861,"",6.58,4.36,4.38,4.54,4.87,43.58,24.55,1.10,"",0,0.0,30,5.0,35,5.8,28,4.4,824856,13.0,812204,12.8,1742,26.7,60,7.5
"20093","5","10","71","0","2021","2","",112,824,834,850,8865607,2952910,48916,816,"",0.85,0.66,0.66,0.65,0.64,0.30,0.86,0.98,"",7,6.7,68,9.0,61,7.9,56,7.1,567103,6.8,22166,0.8,13393,37.7,-8,-1.0
"20095","0","10","70","0","2021","2","",248,2465,2519,2616,24624908,10987901,170422,748,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,3.8,-280,-10.2,-518,-17.1,-413,-13.6,-13435341,-35.3,-4601125,-29.5,-285908,-62.7,-249,-25.0
"20095","1","10","71","0","2021","2","",10,34,34,32,486507,0,0,1123,"",7.13,0.68,0.67,0.61,0.68,0.00,0.00,1.04,"",0,0.0,1,3.0,2,6.2,-1,-3.0,57775,13.5,0,0.0,0,0.0,113,11.2
"20095","2","10","71","0","2021","2","",7,23,23,24,257086,0,0,848,"",4.37,0.29,0.28,0.29,0.32,0.00,0.00,1.10,"",1,16.7,1,4.5,1,4.5,1,4.3,10479,4.2,0,0.0,0,0.0,-1,-0.1
"20095","3","10","71","0","2021","2","",39,515,515,558,3761424,3740114,4659,547,"",9.98,2.14,2.10,2.24,1.69,20.94,4.64,0.78,"",0,0.0,-6,-1.2,19,3.8,69,14.1,264148,7.6,270430,7.8,777,20.0,11,2.1
"20095","5","10","71","0","2021","2","",192,1893,1947,2002,20119891,7247787,165763,795,"",0.80,0.90,0.91,0.90,0.96,0.68,0.98,1.07,"",8,4.3,-276,-12.7,-540,-21.7,-482,-19.4,-13767743,-40.6,-4871555,-40.2,-286685,-63.4,-300,-27.4
"20097","0","10","70","0","2021","2","",105,1057,1042,1011,9213327,4974468,27037,684,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-2.8,9,0.9,11,1.1,-31,-3.0,-459403,-4.7,265163,5.6,-19374,-41.7,-31,-4.3
"20097","1","10","71","0","2021","2","",6,14,13,10,137738,0,0,859,"",10.11,0.65,0.62,0.49,0.51,0.00,0.00,0.87,"",0,0.0,4,40.0,3,30.0,-3,-23.1,-19207,-12.2,0,0.0,0,0.0,-239,-21.8
"20097","2","10","71","0","2021","2","",4,10,11,11,102526,0,0,739,"",5.90,0.29,0.33,0.34,0.34,0.00,0.00,1.05,"",0,0.0,-1,-9.1,0,0.0,0,0.0,-20270,-16.5,0,0.0,0,0.0,-120,-14.0
"20097","3","10","71","0","2021","2","",17,382,380,397,3370773,3024732,3472,671,"",10.27,3.70,3.74,4.13,4.05,37.40,21.81,1.05,"",1,6.2,76,24.8,93,32.4,86,27.7,952090,39.4,986338,48.4,-379,-9.8,54,8.8
"20097","5","10","71","0","2021","2","",78,651,638,593,5602290,1949736,23565,687,"",0.76,0.73,0.72,0.69,0.72,0.40,0.88,1.01,"",-4,-4.9,-70,-9.7,-85,-11.8,-114,-16.1,-1372016,-19.7,-721175,-27.0,-18995,-44.6,-61,-8.2
"20099","0","10","70","0","2021","2","",464,8121,8179,8233,82785388,41264510,384140,779,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.6,189,2.4,168,2.1,212,2.6,5345780,6.9,3384506,8.9,90133,30.7,33,4.4
"20099","1","10","71","0","2021","2","",13,77,79,81,1239932,0,0,1207,"",4.95,0.47,0.48,0.49,0.51,0.00,0.00,1.07,"",0,0.0,-3,-3.8,0,0.0,2,2.5,117869,10.5,0,0.0,0,0.0,119,10.9
"20099","2","10","71","0","2021","2","",13,566,565,561,5727921,0,0,781,"",4.34,2.14,2.15,2.16,2.10,0.00,0.00,0.98,"",0,0.0,-55,-8.9,-53,-8.6,-61,-9.8,-744627,-11.5,0,0.0,0,0.0,-22,-2.7
"20099","3","10","71","0","2021","2","",27,2201,2213,2269,22062031,21319219,23325,762,"",3.69,2.78,2.78,2.90,2.95,31.78,10.31,1.05,"",0,0.0,77,3.6,179,8.8,287,14.5,1735826,8.5,1682312,8.6,2263,10.7,-2,-0.3
"20099","5","10","71","0","2021","2","",411,5277,5322,5322,53755504,19945291,360815,779,"",0.91,0.76,0.77,0.76,0.77,0.49,0.95,1.00,"",-3,-0.7,170,3.3,42,0.8,-16,-0.3,4236712,8.6,1702194,9.3,87870,32.2,52,7.2
"20101","0","10","70","0","2021","2","",85,648,637,635,6617930,2975233,13833,795,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,3.7,17,2.7,31,5.1,23,3.8,442369,7.2,428316,16.8,1071,8.4,24,3.1
"20101","1","10","71","0","2021","2","",4,8,8,8,114525,0,0,1101,"",8.32,0.61,0.62,0.63,0.59,0.00,0.00,0.96,"",0,0.0,0,0.0,1,14.3,-1,-11.1,-3164,-2.7,0,0.0,0,0.0,-31,-2.7
"20101","2","10","71","0","2021","2","N",2,0,0,0,0,0,0,0,"N",3.64,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20101","3","10","71","0","2021","2","N",11,0,0,0,0,0,0,0,"N",8.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20101","5","10","71","0","2021","2","",68,356,368,369,4283320,1217769,11968,904,"",0.82,0.65,0.68,0.68,0.76,0.42,0.87,1.14,"",4,6.2,18,5.3,16,4.5,14,3.9,162510,3.9,134705,12.4,3078,34.6,-6,-0.7
"20103","0","10","70","0","2021","2","",1484,20440,20615,20460,257242039,81517257,1025240,965,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",114,8.3,1207,6.3,767,3.9,377,1.9,14569435,6.0,7071753,9.5,226019,28.3,18,1.9
"20103","1","10","71","0","2021","2","",34,4177,4187,4196,83197800,0,0,1529,"",4.05,10.07,10.10,10.24,11.11,0.00,0.00,1.10,"",0,0.0,-59,-1.4,-33,-0.8,-48,-1.1,2436107,3.0,0,0.0,0,0.0,61,4.2
"20103","2","10","71","0","2021","2","",14,509,506,508,6473328,0,0,981,"",1.46,0.76,0.76,0.79,0.76,0.00,0.00,0.99,"",0,0.0,-66,-11.5,-61,-10.8,-41,-7.5,-1453831,-18.3,0,0.0,0,0.0,-101,-9.3
"20103","3","10","71","0","2021","2","",32,3362,3394,3274,36661108,36344404,47873,843,"",1.37,1.69,1.69,1.68,1.58,27.43,7.93,0.94,"",0,0.0,52,1.6,157,4.9,208,6.8,1850800,5.3,1830912,5.3,8680,22.1,7,0.8
"20103","5","10","71","0","2021","2","",1404,12392,12528,12482,130909803,45172853,977367,808,"",0.97,0.71,0.71,0.71,0.60,0.57,0.96,0.84,"",114,8.8,1280,11.5,704,6.0,258,2.1,11736359,9.8,5240841,13.1,217339,28.6,26,3.3
"20105","0","10","70","0","2021","2","",111,922,924,915,9529598,4468108,35027,797,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.8,58,6.7,53,6.1,30,3.4,2338775,32.5,-29394,-0.7,6193,21.5,164,25.9
"20105","1","10","71","0","2021","2","",8,27,32,27,356719,0,0,957,"",12.75,1.44,1.72,1.47,1.29,0.00,0.00,0.83,"",0,0.0,2,8.0,1,3.2,-1,-3.6,59548,20.0,0,0.0,0,0.0,141,17.3
"20105","2","10","71","0","2021","2","",5,21,22,25,231514,0,0,786,"",6.98,0.70,0.74,0.86,0.74,0.00,0.00,0.96,"",0,0.0,3,16.7,0,0.0,-1,-3.8,10833,4.9,0,0.0,0,0.0,14,1.8
